source,target,source_type,target_type,edge_type
PYO_13,STR_0235,pyoverdine,strain,utilization
PYO_12,STR_0236,pyoverdine,strain,utilization
PYO_13,STR_0236,pyoverdine,strain,utilization
PYO_12,STR_0237,pyoverdine,strain,utilization
PYO_13,STR_0237,pyoverdine,strain,utilization
PYO_12,STR_0238,pyoverdine,strain,utilization
PYO_13,STR_0238,pyoverdine,strain,utilization
PYO_21,STR_0239,pyoverdine,strain,utilization
PYO_22,STR_0239,pyoverdine,strain,utilization
PYO_23,STR_0239,pyoverdine,strain,utilization
PYO_24,STR_0239,pyoverdine,strain,utilization
PYO_25,STR_0239,pyoverdine,strain,utilization
PYO_26,STR_0239,pyoverdine,strain,utilization
PYO_27,STR_0239,pyoverdine,strain,utilization
PYO_28,STR_0239,pyoverdine,strain,utilization
PYO_90,STR_0239,pyoverdine,strain,utilization
PYO_91,STR_0239,pyoverdine,strain,utilization
PYO_92,STR_0239,pyoverdine,strain,utilization
PYO_93,STR_0239,pyoverdine,strain,utilization
PYO_21,STR_0240,pyoverdine,strain,utilization
PYO_22,STR_0240,pyoverdine,strain,utilization
PYO_23,STR_0240,pyoverdine,strain,utilization
PYO_24,STR_0240,pyoverdine,strain,utilization
PYO_25,STR_0240,pyoverdine,strain,utilization
PYO_26,STR_0240,pyoverdine,strain,utilization
PYO_27,STR_0240,pyoverdine,strain,utilization
PYO_28,STR_0240,pyoverdine,strain,utilization
PYO_90,STR_0240,pyoverdine,strain,utilization
PYO_91,STR_0240,pyoverdine,strain,utilization
PYO_92,STR_0240,pyoverdine,strain,utilization
PYO_93,STR_0240,pyoverdine,strain,utilization
PYO_21,STR_0241,pyoverdine,strain,utilization
PYO_22,STR_0241,pyoverdine,strain,utilization
PYO_23,STR_0241,pyoverdine,strain,utilization
PYO_24,STR_0241,pyoverdine,strain,utilization
PYO_25,STR_0241,pyoverdine,strain,utilization
PYO_26,STR_0241,pyoverdine,strain,utilization
PYO_27,STR_0241,pyoverdine,strain,utilization
PYO_28,STR_0241,pyoverdine,strain,utilization
PYO_12,STR_0242,pyoverdine,strain,utilization
PYO_13,STR_0242,pyoverdine,strain,utilization
PYO_04,STR_0243,pyoverdine,strain,utilization
PYO_05,STR_0243,pyoverdine,strain,utilization
PYO_12,STR_0244,pyoverdine,strain,utilization
PYO_13,STR_0244,pyoverdine,strain,utilization
PYO_09,STR_0245,pyoverdine,strain,utilization
PYO_10,STR_0245,pyoverdine,strain,utilization
PYO_11,STR_0245,pyoverdine,strain,utilization
PYO_04,STR_0246,pyoverdine,strain,utilization
PYO_05,STR_0246,pyoverdine,strain,utilization
PYO_14,STR_0247,pyoverdine,strain,utilization
PYO_15,STR_0247,pyoverdine,strain,utilization
PYO_16,STR_0247,pyoverdine,strain,utilization
PYO_17,STR_0247,pyoverdine,strain,utilization
PYO_18,STR_0247,pyoverdine,strain,utilization
PYO_19,STR_0247,pyoverdine,strain,utilization
PYO_20,STR_0247,pyoverdine,strain,utilization
PYO_30,STR_0247,pyoverdine,strain,utilization
PYO_31,STR_0247,pyoverdine,strain,utilization
PYO_32,STR_0247,pyoverdine,strain,utilization
PYO_33,STR_0247,pyoverdine,strain,utilization
PYO_34,STR_0247,pyoverdine,strain,utilization
PYO_35,STR_0247,pyoverdine,strain,utilization
PYO_36,STR_0247,pyoverdine,strain,utilization
PYO_37,STR_0247,pyoverdine,strain,utilization
PYO_38,STR_0247,pyoverdine,strain,utilization
PYO_39,STR_0247,pyoverdine,strain,utilization
PYO_40,STR_0247,pyoverdine,strain,utilization
PYO_41,STR_0247,pyoverdine,strain,utilization
PYO_42,STR_0247,pyoverdine,strain,utilization
PYO_43,STR_0247,pyoverdine,strain,utilization
PYO_44,STR_0247,pyoverdine,strain,utilization
PYO_45,STR_0247,pyoverdine,strain,utilization
PYO_04,STR_0248,pyoverdine,strain,utilization
PYO_05,STR_0248,pyoverdine,strain,utilization
PYO_66,STR_0248,pyoverdine,strain,utilization
PYO_81,STR_0249,pyoverdine,strain,utilization
PYO_82,STR_0249,pyoverdine,strain,utilization
PYO_83,STR_0249,pyoverdine,strain,utilization
PYO_81,STR_0250,pyoverdine,strain,utilization
PYO_82,STR_0250,pyoverdine,strain,utilization
PYO_83,STR_0250,pyoverdine,strain,utilization
PYO_12,STR_0251,pyoverdine,strain,utilization
PYO_13,STR_0251,pyoverdine,strain,utilization
PYO_12,STR_0252,pyoverdine,strain,utilization
PYO_13,STR_0252,pyoverdine,strain,utilization
PYO_12,STR_0253,pyoverdine,strain,utilization
PYO_13,STR_0253,pyoverdine,strain,utilization
PYO_12,STR_0254,pyoverdine,strain,utilization
PYO_13,STR_0254,pyoverdine,strain,utilization
PYO_12,STR_0255,pyoverdine,strain,utilization
PYO_13,STR_0255,pyoverdine,strain,utilization
PYO_12,STR_0256,pyoverdine,strain,utilization
PYO_13,STR_0256,pyoverdine,strain,utilization
PYO_12,STR_0257,pyoverdine,strain,utilization
PYO_13,STR_0257,pyoverdine,strain,utilization
PYO_12,STR_0258,pyoverdine,strain,utilization
PYO_13,STR_0258,pyoverdine,strain,utilization
PYO_12,STR_0259,pyoverdine,strain,utilization
PYO_13,STR_0259,pyoverdine,strain,utilization
PYO_12,STR_0260,pyoverdine,strain,utilization
PYO_13,STR_0260,pyoverdine,strain,utilization
PYO_12,STR_0261,pyoverdine,strain,utilization
PYO_13,STR_0261,pyoverdine,strain,utilization
PYO_12,STR_0262,pyoverdine,strain,utilization
PYO_13,STR_0262,pyoverdine,strain,utilization
PYO_12,STR_0263,pyoverdine,strain,utilization
PYO_13,STR_0263,pyoverdine,strain,utilization
PYO_12,STR_0264,pyoverdine,strain,utilization
PYO_13,STR_0264,pyoverdine,strain,utilization
PYO_21,STR_0265,pyoverdine,strain,utilization
PYO_22,STR_0265,pyoverdine,strain,utilization
PYO_23,STR_0265,pyoverdine,strain,utilization
PYO_24,STR_0265,pyoverdine,strain,utilization
PYO_25,STR_0265,pyoverdine,strain,utilization
PYO_26,STR_0265,pyoverdine,strain,utilization
PYO_27,STR_0265,pyoverdine,strain,utilization
PYO_28,STR_0265,pyoverdine,strain,utilization
PYO_90,STR_0265,pyoverdine,strain,utilization
PYO_91,STR_0265,pyoverdine,strain,utilization
PYO_92,STR_0265,pyoverdine,strain,utilization
PYO_93,STR_0265,pyoverdine,strain,utilization
PYO_21,STR_0266,pyoverdine,strain,utilization
PYO_22,STR_0266,pyoverdine,strain,utilization
PYO_23,STR_0266,pyoverdine,strain,utilization
PYO_24,STR_0266,pyoverdine,strain,utilization
PYO_25,STR_0266,pyoverdine,strain,utilization
PYO_26,STR_0266,pyoverdine,strain,utilization
PYO_27,STR_0266,pyoverdine,strain,utilization
PYO_28,STR_0266,pyoverdine,strain,utilization
PYO_90,STR_0266,pyoverdine,strain,utilization
PYO_91,STR_0266,pyoverdine,strain,utilization
PYO_92,STR_0266,pyoverdine,strain,utilization
PYO_93,STR_0266,pyoverdine,strain,utilization
PYO_12,STR_0267,pyoverdine,strain,utilization
PYO_13,STR_0267,pyoverdine,strain,utilization
PYO_14,STR_0267,pyoverdine,strain,utilization
PYO_15,STR_0267,pyoverdine,strain,utilization
PYO_16,STR_0267,pyoverdine,strain,utilization
PYO_17,STR_0267,pyoverdine,strain,utilization
PYO_18,STR_0267,pyoverdine,strain,utilization
PYO_19,STR_0267,pyoverdine,strain,utilization
PYO_20,STR_0267,pyoverdine,strain,utilization
PYO_81,STR_0267,pyoverdine,strain,utilization
PYO_82,STR_0267,pyoverdine,strain,utilization
PYO_83,STR_0267,pyoverdine,strain,utilization
PYO_90,STR_0267,pyoverdine,strain,utilization
PYO_91,STR_0267,pyoverdine,strain,utilization
PYO_92,STR_0267,pyoverdine,strain,utilization
PYO_93,STR_0267,pyoverdine,strain,utilization
PYO_12,STR_0268,pyoverdine,strain,utilization
PYO_13,STR_0268,pyoverdine,strain,utilization
PYO_12,STR_0269,pyoverdine,strain,utilization
PYO_13,STR_0269,pyoverdine,strain,utilization
PYO_14,STR_0270,pyoverdine,strain,utilization
PYO_15,STR_0270,pyoverdine,strain,utilization
PYO_16,STR_0270,pyoverdine,strain,utilization
PYO_17,STR_0270,pyoverdine,strain,utilization
PYO_18,STR_0270,pyoverdine,strain,utilization
PYO_19,STR_0270,pyoverdine,strain,utilization
PYO_20,STR_0270,pyoverdine,strain,utilization
PYO_30,STR_0270,pyoverdine,strain,utilization
PYO_31,STR_0270,pyoverdine,strain,utilization
PYO_32,STR_0270,pyoverdine,strain,utilization
PYO_33,STR_0270,pyoverdine,strain,utilization
PYO_34,STR_0270,pyoverdine,strain,utilization
PYO_35,STR_0270,pyoverdine,strain,utilization
PYO_36,STR_0270,pyoverdine,strain,utilization
PYO_37,STR_0270,pyoverdine,strain,utilization
PYO_38,STR_0270,pyoverdine,strain,utilization
PYO_39,STR_0270,pyoverdine,strain,utilization
PYO_40,STR_0270,pyoverdine,strain,utilization
PYO_41,STR_0270,pyoverdine,strain,utilization
PYO_42,STR_0270,pyoverdine,strain,utilization
PYO_43,STR_0270,pyoverdine,strain,utilization
PYO_44,STR_0270,pyoverdine,strain,utilization
PYO_45,STR_0270,pyoverdine,strain,utilization
PYO_21,STR_0271,pyoverdine,strain,utilization
PYO_22,STR_0271,pyoverdine,strain,utilization
PYO_23,STR_0271,pyoverdine,strain,utilization
PYO_24,STR_0271,pyoverdine,strain,utilization
PYO_25,STR_0271,pyoverdine,strain,utilization
PYO_26,STR_0271,pyoverdine,strain,utilization
PYO_27,STR_0271,pyoverdine,strain,utilization
PYO_28,STR_0271,pyoverdine,strain,utilization
PYO_90,STR_0271,pyoverdine,strain,utilization
PYO_91,STR_0271,pyoverdine,strain,utilization
PYO_92,STR_0271,pyoverdine,strain,utilization
PYO_93,STR_0271,pyoverdine,strain,utilization
PYO_21,STR_0272,pyoverdine,strain,utilization
PYO_22,STR_0272,pyoverdine,strain,utilization
PYO_23,STR_0272,pyoverdine,strain,utilization
PYO_24,STR_0272,pyoverdine,strain,utilization
PYO_25,STR_0272,pyoverdine,strain,utilization
PYO_26,STR_0272,pyoverdine,strain,utilization
PYO_27,STR_0272,pyoverdine,strain,utilization
PYO_28,STR_0272,pyoverdine,strain,utilization
PYO_21,STR_0273,pyoverdine,strain,utilization
PYO_22,STR_0273,pyoverdine,strain,utilization
PYO_23,STR_0273,pyoverdine,strain,utilization
PYO_24,STR_0273,pyoverdine,strain,utilization
PYO_25,STR_0273,pyoverdine,strain,utilization
PYO_26,STR_0273,pyoverdine,strain,utilization
PYO_27,STR_0273,pyoverdine,strain,utilization
PYO_28,STR_0273,pyoverdine,strain,utilization
PYO_21,STR_0274,pyoverdine,strain,utilization
PYO_22,STR_0274,pyoverdine,strain,utilization
PYO_23,STR_0274,pyoverdine,strain,utilization
PYO_24,STR_0274,pyoverdine,strain,utilization
PYO_25,STR_0274,pyoverdine,strain,utilization
PYO_26,STR_0274,pyoverdine,strain,utilization
PYO_27,STR_0274,pyoverdine,strain,utilization
PYO_28,STR_0274,pyoverdine,strain,utilization
PYO_58,STR_0274,pyoverdine,strain,utilization
PYO_59,STR_0274,pyoverdine,strain,utilization
PYO_60,STR_0274,pyoverdine,strain,utilization
PYO_61,STR_0274,pyoverdine,strain,utilization
PYO_62,STR_0274,pyoverdine,strain,utilization
PYO_63,STR_0274,pyoverdine,strain,utilization
PYO_64,STR_0274,pyoverdine,strain,utilization
PYO_65,STR_0274,pyoverdine,strain,utilization
PYO_21,STR_0275,pyoverdine,strain,utilization
PYO_22,STR_0275,pyoverdine,strain,utilization
PYO_23,STR_0275,pyoverdine,strain,utilization
PYO_24,STR_0275,pyoverdine,strain,utilization
PYO_25,STR_0275,pyoverdine,strain,utilization
PYO_26,STR_0275,pyoverdine,strain,utilization
PYO_27,STR_0275,pyoverdine,strain,utilization
PYO_28,STR_0275,pyoverdine,strain,utilization
PYO_90,STR_0275,pyoverdine,strain,utilization
PYO_91,STR_0275,pyoverdine,strain,utilization
PYO_92,STR_0275,pyoverdine,strain,utilization
PYO_93,STR_0275,pyoverdine,strain,utilization
PYO_21,STR_0276,pyoverdine,strain,utilization
PYO_22,STR_0276,pyoverdine,strain,utilization
PYO_23,STR_0276,pyoverdine,strain,utilization
PYO_24,STR_0276,pyoverdine,strain,utilization
PYO_25,STR_0276,pyoverdine,strain,utilization
PYO_26,STR_0276,pyoverdine,strain,utilization
PYO_27,STR_0276,pyoverdine,strain,utilization
PYO_28,STR_0276,pyoverdine,strain,utilization
PYO_21,STR_0277,pyoverdine,strain,utilization
PYO_22,STR_0277,pyoverdine,strain,utilization
PYO_23,STR_0277,pyoverdine,strain,utilization
PYO_24,STR_0277,pyoverdine,strain,utilization
PYO_25,STR_0277,pyoverdine,strain,utilization
PYO_26,STR_0277,pyoverdine,strain,utilization
PYO_27,STR_0277,pyoverdine,strain,utilization
PYO_28,STR_0277,pyoverdine,strain,utilization
PYO_21,STR_0278,pyoverdine,strain,utilization
PYO_22,STR_0278,pyoverdine,strain,utilization
PYO_23,STR_0278,pyoverdine,strain,utilization
PYO_24,STR_0278,pyoverdine,strain,utilization
PYO_25,STR_0278,pyoverdine,strain,utilization
PYO_26,STR_0278,pyoverdine,strain,utilization
PYO_27,STR_0278,pyoverdine,strain,utilization
PYO_28,STR_0278,pyoverdine,strain,utilization
PYO_90,STR_0278,pyoverdine,strain,utilization
PYO_91,STR_0278,pyoverdine,strain,utilization
PYO_92,STR_0278,pyoverdine,strain,utilization
PYO_93,STR_0278,pyoverdine,strain,utilization
PYO_21,STR_0279,pyoverdine,strain,utilization
PYO_22,STR_0279,pyoverdine,strain,utilization
PYO_23,STR_0279,pyoverdine,strain,utilization
PYO_24,STR_0279,pyoverdine,strain,utilization
PYO_25,STR_0279,pyoverdine,strain,utilization
PYO_26,STR_0279,pyoverdine,strain,utilization
PYO_27,STR_0279,pyoverdine,strain,utilization
PYO_28,STR_0279,pyoverdine,strain,utilization
PYO_58,STR_0279,pyoverdine,strain,utilization
PYO_59,STR_0279,pyoverdine,strain,utilization
PYO_60,STR_0279,pyoverdine,strain,utilization
PYO_61,STR_0279,pyoverdine,strain,utilization
PYO_62,STR_0279,pyoverdine,strain,utilization
PYO_63,STR_0279,pyoverdine,strain,utilization
PYO_64,STR_0279,pyoverdine,strain,utilization
PYO_65,STR_0279,pyoverdine,strain,utilization
PYO_21,STR_0280,pyoverdine,strain,utilization
PYO_22,STR_0280,pyoverdine,strain,utilization
PYO_23,STR_0280,pyoverdine,strain,utilization
PYO_24,STR_0280,pyoverdine,strain,utilization
PYO_25,STR_0280,pyoverdine,strain,utilization
PYO_26,STR_0280,pyoverdine,strain,utilization
PYO_27,STR_0280,pyoverdine,strain,utilization
PYO_28,STR_0280,pyoverdine,strain,utilization
PYO_90,STR_0280,pyoverdine,strain,utilization
PYO_91,STR_0280,pyoverdine,strain,utilization
PYO_92,STR_0280,pyoverdine,strain,utilization
PYO_93,STR_0280,pyoverdine,strain,utilization
PYO_21,STR_0281,pyoverdine,strain,utilization
PYO_22,STR_0281,pyoverdine,strain,utilization
PYO_23,STR_0281,pyoverdine,strain,utilization
PYO_24,STR_0281,pyoverdine,strain,utilization
PYO_25,STR_0281,pyoverdine,strain,utilization
PYO_26,STR_0281,pyoverdine,strain,utilization
PYO_27,STR_0281,pyoverdine,strain,utilization
PYO_28,STR_0281,pyoverdine,strain,utilization
PYO_90,STR_0281,pyoverdine,strain,utilization
PYO_91,STR_0281,pyoverdine,strain,utilization
PYO_92,STR_0281,pyoverdine,strain,utilization
PYO_93,STR_0281,pyoverdine,strain,utilization
PYO_21,STR_0282,pyoverdine,strain,utilization
PYO_22,STR_0282,pyoverdine,strain,utilization
PYO_23,STR_0282,pyoverdine,strain,utilization
PYO_24,STR_0282,pyoverdine,strain,utilization
PYO_25,STR_0282,pyoverdine,strain,utilization
PYO_26,STR_0282,pyoverdine,strain,utilization
PYO_27,STR_0282,pyoverdine,strain,utilization
PYO_28,STR_0282,pyoverdine,strain,utilization
PYO_90,STR_0282,pyoverdine,strain,utilization
PYO_91,STR_0282,pyoverdine,strain,utilization
PYO_92,STR_0282,pyoverdine,strain,utilization
PYO_93,STR_0282,pyoverdine,strain,utilization
PYO_21,STR_0283,pyoverdine,strain,utilization
PYO_22,STR_0283,pyoverdine,strain,utilization
PYO_23,STR_0283,pyoverdine,strain,utilization
PYO_24,STR_0283,pyoverdine,strain,utilization
PYO_25,STR_0283,pyoverdine,strain,utilization
PYO_26,STR_0283,pyoverdine,strain,utilization
PYO_27,STR_0283,pyoverdine,strain,utilization
PYO_28,STR_0283,pyoverdine,strain,utilization
PYO_58,STR_0283,pyoverdine,strain,utilization
PYO_59,STR_0283,pyoverdine,strain,utilization
PYO_60,STR_0283,pyoverdine,strain,utilization
PYO_61,STR_0283,pyoverdine,strain,utilization
PYO_62,STR_0283,pyoverdine,strain,utilization
PYO_63,STR_0283,pyoverdine,strain,utilization
PYO_64,STR_0283,pyoverdine,strain,utilization
PYO_65,STR_0283,pyoverdine,strain,utilization
PYO_21,STR_0284,pyoverdine,strain,utilization
PYO_22,STR_0284,pyoverdine,strain,utilization
PYO_23,STR_0284,pyoverdine,strain,utilization
PYO_24,STR_0284,pyoverdine,strain,utilization
PYO_25,STR_0284,pyoverdine,strain,utilization
PYO_26,STR_0284,pyoverdine,strain,utilization
PYO_27,STR_0284,pyoverdine,strain,utilization
PYO_28,STR_0284,pyoverdine,strain,utilization
PYO_21,STR_0285,pyoverdine,strain,utilization
PYO_22,STR_0285,pyoverdine,strain,utilization
PYO_23,STR_0285,pyoverdine,strain,utilization
PYO_24,STR_0285,pyoverdine,strain,utilization
PYO_25,STR_0285,pyoverdine,strain,utilization
PYO_26,STR_0285,pyoverdine,strain,utilization
PYO_27,STR_0285,pyoverdine,strain,utilization
PYO_28,STR_0285,pyoverdine,strain,utilization
PYO_21,STR_0286,pyoverdine,strain,utilization
PYO_22,STR_0286,pyoverdine,strain,utilization
PYO_23,STR_0286,pyoverdine,strain,utilization
PYO_24,STR_0286,pyoverdine,strain,utilization
PYO_25,STR_0286,pyoverdine,strain,utilization
PYO_26,STR_0286,pyoverdine,strain,utilization
PYO_27,STR_0286,pyoverdine,strain,utilization
PYO_28,STR_0286,pyoverdine,strain,utilization
PYO_21,STR_0287,pyoverdine,strain,utilization
PYO_22,STR_0287,pyoverdine,strain,utilization
PYO_23,STR_0287,pyoverdine,strain,utilization
PYO_24,STR_0287,pyoverdine,strain,utilization
PYO_25,STR_0287,pyoverdine,strain,utilization
PYO_26,STR_0287,pyoverdine,strain,utilization
PYO_27,STR_0287,pyoverdine,strain,utilization
PYO_28,STR_0287,pyoverdine,strain,utilization
PYO_21,STR_0288,pyoverdine,strain,utilization
PYO_22,STR_0288,pyoverdine,strain,utilization
PYO_23,STR_0288,pyoverdine,strain,utilization
PYO_24,STR_0288,pyoverdine,strain,utilization
PYO_25,STR_0288,pyoverdine,strain,utilization
PYO_26,STR_0288,pyoverdine,strain,utilization
PYO_27,STR_0288,pyoverdine,strain,utilization
PYO_28,STR_0288,pyoverdine,strain,utilization
PYO_58,STR_0288,pyoverdine,strain,utilization
PYO_59,STR_0288,pyoverdine,strain,utilization
PYO_60,STR_0288,pyoverdine,strain,utilization
PYO_61,STR_0288,pyoverdine,strain,utilization
PYO_62,STR_0288,pyoverdine,strain,utilization
PYO_63,STR_0288,pyoverdine,strain,utilization
PYO_64,STR_0288,pyoverdine,strain,utilization
PYO_65,STR_0288,pyoverdine,strain,utilization
PYO_67,STR_0288,pyoverdine,strain,utilization
PYO_68,STR_0288,pyoverdine,strain,utilization
PYO_69,STR_0288,pyoverdine,strain,utilization
PYO_70,STR_0288,pyoverdine,strain,utilization
PYO_71,STR_0288,pyoverdine,strain,utilization
PYO_72,STR_0288,pyoverdine,strain,utilization
PYO_21,STR_0289,pyoverdine,strain,utilization
PYO_22,STR_0289,pyoverdine,strain,utilization
PYO_23,STR_0289,pyoverdine,strain,utilization
PYO_24,STR_0289,pyoverdine,strain,utilization
PYO_25,STR_0289,pyoverdine,strain,utilization
PYO_26,STR_0289,pyoverdine,strain,utilization
PYO_27,STR_0289,pyoverdine,strain,utilization
PYO_28,STR_0289,pyoverdine,strain,utilization
PYO_58,STR_0289,pyoverdine,strain,utilization
PYO_59,STR_0289,pyoverdine,strain,utilization
PYO_60,STR_0289,pyoverdine,strain,utilization
PYO_61,STR_0289,pyoverdine,strain,utilization
PYO_62,STR_0289,pyoverdine,strain,utilization
PYO_63,STR_0289,pyoverdine,strain,utilization
PYO_64,STR_0289,pyoverdine,strain,utilization
PYO_65,STR_0289,pyoverdine,strain,utilization
PYO_67,STR_0289,pyoverdine,strain,utilization
PYO_68,STR_0289,pyoverdine,strain,utilization
PYO_69,STR_0289,pyoverdine,strain,utilization
PYO_70,STR_0289,pyoverdine,strain,utilization
PYO_71,STR_0289,pyoverdine,strain,utilization
PYO_72,STR_0289,pyoverdine,strain,utilization
PYO_21,STR_0290,pyoverdine,strain,utilization
PYO_22,STR_0290,pyoverdine,strain,utilization
PYO_23,STR_0290,pyoverdine,strain,utilization
PYO_24,STR_0290,pyoverdine,strain,utilization
PYO_25,STR_0290,pyoverdine,strain,utilization
PYO_26,STR_0290,pyoverdine,strain,utilization
PYO_27,STR_0290,pyoverdine,strain,utilization
PYO_28,STR_0290,pyoverdine,strain,utilization
PYO_58,STR_0290,pyoverdine,strain,utilization
PYO_59,STR_0290,pyoverdine,strain,utilization
PYO_60,STR_0290,pyoverdine,strain,utilization
PYO_61,STR_0290,pyoverdine,strain,utilization
PYO_62,STR_0290,pyoverdine,strain,utilization
PYO_63,STR_0290,pyoverdine,strain,utilization
PYO_64,STR_0290,pyoverdine,strain,utilization
PYO_65,STR_0290,pyoverdine,strain,utilization
PYO_21,STR_0291,pyoverdine,strain,utilization
PYO_22,STR_0291,pyoverdine,strain,utilization
PYO_23,STR_0291,pyoverdine,strain,utilization
PYO_24,STR_0291,pyoverdine,strain,utilization
PYO_25,STR_0291,pyoverdine,strain,utilization
PYO_26,STR_0291,pyoverdine,strain,utilization
PYO_27,STR_0291,pyoverdine,strain,utilization
PYO_28,STR_0291,pyoverdine,strain,utilization
PYO_90,STR_0291,pyoverdine,strain,utilization
PYO_91,STR_0291,pyoverdine,strain,utilization
PYO_92,STR_0291,pyoverdine,strain,utilization
PYO_93,STR_0291,pyoverdine,strain,utilization
PYO_21,STR_0292,pyoverdine,strain,utilization
PYO_22,STR_0292,pyoverdine,strain,utilization
PYO_23,STR_0292,pyoverdine,strain,utilization
PYO_24,STR_0292,pyoverdine,strain,utilization
PYO_25,STR_0292,pyoverdine,strain,utilization
PYO_26,STR_0292,pyoverdine,strain,utilization
PYO_27,STR_0292,pyoverdine,strain,utilization
PYO_28,STR_0292,pyoverdine,strain,utilization
PYO_21,STR_0293,pyoverdine,strain,utilization
