source,target,source_type,target_type,edge_type
PYO_35,FG_149,pyoverdine,functional_group,utilization
PYO_36,FG_149,pyoverdine,functional_group,utilization
PYO_37,FG_149,pyoverdine,functional_group,utilization
PYO_38,FG_149,pyoverdine,functional_group,utilization
PYO_39,FG_149,pyoverdine,functional_group,utilization
PYO_40,FG_149,pyoverdine,functional_group,utilization
PYO_41,FG_149,pyoverdine,functional_group,utilization
PYO_42,FG_149,pyoverdine,functional_group,utilization
PYO_43,FG_149,pyoverdine,functional_group,utilization
PYO_44,FG_149,pyoverdine,functional_group,utilization
PYO_45,FG_149,pyoverdine,functional_group,utilization
PYO_32,FG_150,pyoverdine,functional_group,utilization
PYO_33,FG_150,pyoverdine,functional_group,utilization
PYO_34,FG_150,pyoverdine,functional_group,utilization
PYO_35,FG_150,pyoverdine,functional_group,utilization
PYO_36,FG_150,pyoverdine,functional_group,utilization
PYO_37,FG_150,pyoverdine,functional_group,utilization
PYO_38,FG_150,pyoverdine,functional_group,utilization
PYO_39,FG_150,pyoverdine,functional_group,utilization
PYO_40,FG_150,pyoverdine,functional_group,utilization
PYO_41,FG_150,pyoverdine,functional_group,utilization
PYO_42,FG_150,pyoverdine,functional_group,utilization
PYO_43,FG_150,pyoverdine,functional_group,utilization
PYO_44,FG_150,pyoverdine,functional_group,utilization
PYO_45,FG_150,pyoverdine,functional_group,utilization
PYO_32,FG_151,pyoverdine,functional_group,utilization
PYO_33,FG_151,pyoverdine,functional_group,utilization
PYO_34,FG_151,pyoverdine,functional_group,utilization
PYO_35,FG_151,pyoverdine,functional_group,utilization
PYO_36,FG_151,pyoverdine,functional_group,utilization
PYO_37,FG_151,pyoverdine,functional_group,utilization
PYO_38,FG_151,pyoverdine,functional_group,utilization
PYO_39,FG_151,pyoverdine,functional_group,utilization
PYO_40,FG_151,pyoverdine,functional_group,utilization
PYO_41,FG_151,pyoverdine,functional_group,utilization
PYO_42,FG_151,pyoverdine,functional_group,utilization
PYO_43,FG_151,pyoverdine,functional_group,utilization
PYO_44,FG_151,pyoverdine,functional_group,utilization
PYO_45,FG_151,pyoverdine,functional_group,utilization
PYO_32,FG_152,pyoverdine,functional_group,utilization
PYO_33,FG_152,pyoverdine,functional_group,utilization
PYO_34,FG_152,pyoverdine,functional_group,utilization
PYO_35,FG_152,pyoverdine,functional_group,utilization
PYO_36,FG_152,pyoverdine,functional_group,utilization
PYO_37,FG_152,pyoverdine,functional_group,utilization
PYO_38,FG_152,pyoverdine,functional_group,utilization
PYO_39,FG_152,pyoverdine,functional_group,utilization
PYO_40,FG_152,pyoverdine,functional_group,utilization
PYO_41,FG_152,pyoverdine,functional_group,utilization
PYO_42,FG_152,pyoverdine,functional_group,utilization
PYO_43,FG_152,pyoverdine,functional_group,utilization
PYO_44,FG_152,pyoverdine,functional_group,utilization
PYO_45,FG_152,pyoverdine,functional_group,utilization
PYO_32,FG_153,pyoverdine,functional_group,utilization
PYO_33,FG_153,pyoverdine,functional_group,utilization
PYO_34,FG_153,pyoverdine,functional_group,utilization
PYO_35,FG_153,pyoverdine,functional_group,utilization
PYO_36,FG_153,pyoverdine,functional_group,utilization
PYO_37,FG_153,pyoverdine,functional_group,utilization
PYO_38,FG_153,pyoverdine,functional_group,utilization
PYO_39,FG_153,pyoverdine,functional_group,utilization
PYO_40,FG_153,pyoverdine,functional_group,utilization
PYO_41,FG_153,pyoverdine,functional_group,utilization
PYO_42,FG_153,pyoverdine,functional_group,utilization
PYO_43,FG_153,pyoverdine,functional_group,utilization
PYO_44,FG_153,pyoverdine,functional_group,utilization
PYO_45,FG_153,pyoverdine,functional_group,utilization
PYO_01,FG_154,pyoverdine,functional_group,utilization
PYO_02,FG_154,pyoverdine,functional_group,utilization
PYO_03,FG_154,pyoverdine,functional_group,utilization
PYO_32,FG_154,pyoverdine,functional_group,utilization
PYO_33,FG_154,pyoverdine,functional_group,utilization
PYO_34,FG_154,pyoverdine,functional_group,utilization
PYO_35,FG_154,pyoverdine,functional_group,utilization
PYO_36,FG_154,pyoverdine,functional_group,utilization
PYO_37,FG_154,pyoverdine,functional_group,utilization
PYO_38,FG_154,pyoverdine,functional_group,utilization
PYO_39,FG_154,pyoverdine,functional_group,utilization
PYO_40,FG_154,pyoverdine,functional_group,utilization
PYO_41,FG_154,pyoverdine,functional_group,utilization
PYO_42,FG_154,pyoverdine,functional_group,utilization
PYO_43,FG_154,pyoverdine,functional_group,utilization
PYO_44,FG_154,pyoverdine,functional_group,utilization
PYO_45,FG_154,pyoverdine,functional_group,utilization
PYO_32,FG_155,pyoverdine,functional_group,utilization
PYO_33,FG_155,pyoverdine,functional_group,utilization
PYO_34,FG_155,pyoverdine,functional_group,utilization
PYO_35,FG_155,pyoverdine,functional_group,utilization
PYO_36,FG_155,pyoverdine,functional_group,utilization
PYO_37,FG_155,pyoverdine,functional_group,utilization
PYO_38,FG_155,pyoverdine,functional_group,utilization
PYO_39,FG_155,pyoverdine,functional_group,utilization
PYO_40,FG_155,pyoverdine,functional_group,utilization
PYO_41,FG_155,pyoverdine,functional_group,utilization
PYO_42,FG_155,pyoverdine,functional_group,utilization
PYO_43,FG_155,pyoverdine,functional_group,utilization
PYO_44,FG_155,pyoverdine,functional_group,utilization
PYO_45,FG_155,pyoverdine,functional_group,utilization
PYO_32,FG_156,pyoverdine,functional_group,utilization
PYO_33,FG_156,pyoverdine,functional_group,utilization
PYO_34,FG_156,pyoverdine,functional_group,utilization
PYO_35,FG_156,pyoverdine,functional_group,utilization
PYO_36,FG_156,pyoverdine,functional_group,utilization
PYO_37,FG_156,pyoverdine,functional_group,utilization
PYO_38,FG_156,pyoverdine,functional_group,utilization
PYO_39,FG_156,pyoverdine,functional_group,utilization
PYO_40,FG_156,pyoverdine,functional_group,utilization
PYO_41,FG_156,pyoverdine,functional_group,utilization
PYO_42,FG_156,pyoverdine,functional_group,utilization
PYO_43,FG_156,pyoverdine,functional_group,utilization
PYO_44,FG_156,pyoverdine,functional_group,utilization
PYO_45,FG_156,pyoverdine,functional_group,utilization
PYO_32,FG_157,pyoverdine,functional_group,utilization
PYO_33,FG_157,pyoverdine,functional_group,utilization
PYO_34,FG_157,pyoverdine,functional_group,utilization
PYO_35,FG_157,pyoverdine,functional_group,utilization
PYO_36,FG_157,pyoverdine,functional_group,utilization
PYO_37,FG_157,pyoverdine,functional_group,utilization
PYO_38,FG_157,pyoverdine,functional_group,utilization
PYO_39,FG_157,pyoverdine,functional_group,utilization
PYO_40,FG_157,pyoverdine,functional_group,utilization
PYO_41,FG_157,pyoverdine,functional_group,utilization
PYO_42,FG_157,pyoverdine,functional_group,utilization
PYO_43,FG_157,pyoverdine,functional_group,utilization
PYO_44,FG_157,pyoverdine,functional_group,utilization
PYO_45,FG_157,pyoverdine,functional_group,utilization
PYO_32,FG_158,pyoverdine,functional_group,utilization
PYO_33,FG_158,pyoverdine,functional_group,utilization
PYO_34,FG_158,pyoverdine,functional_group,utilization
PYO_35,FG_158,pyoverdine,functional_group,utilization
PYO_36,FG_158,pyoverdine,functional_group,utilization
PYO_37,FG_158,pyoverdine,functional_group,utilization
PYO_38,FG_158,pyoverdine,functional_group,utilization
PYO_39,FG_158,pyoverdine,functional_group,utilization
PYO_40,FG_158,pyoverdine,functional_group,utilization
PYO_41,FG_158,pyoverdine,functional_group,utilization
PYO_42,FG_158,pyoverdine,functional_group,utilization
PYO_43,FG_158,pyoverdine,functional_group,utilization
PYO_44,FG_158,pyoverdine,functional_group,utilization
PYO_45,FG_158,pyoverdine,functional_group,utilization
PYO_32,FG_159,pyoverdine,functional_group,utilization
PYO_33,FG_159,pyoverdine,functional_group,utilization
PYO_34,FG_159,pyoverdine,functional_group,utilization
PYO_35,FG_159,pyoverdine,functional_group,utilization
PYO_36,FG_159,pyoverdine,functional_group,utilization
PYO_37,FG_159,pyoverdine,functional_group,utilization
PYO_38,FG_159,pyoverdine,functional_group,utilization
PYO_39,FG_159,pyoverdine,functional_group,utilization
PYO_40,FG_159,pyoverdine,functional_group,utilization
PYO_41,FG_159,pyoverdine,functional_group,utilization
PYO_42,FG_159,pyoverdine,functional_group,utilization
PYO_43,FG_159,pyoverdine,functional_group,utilization
PYO_44,FG_159,pyoverdine,functional_group,utilization
PYO_45,FG_159,pyoverdine,functional_group,utilization
PYO_32,FG_160,pyoverdine,functional_group,utilization
PYO_33,FG_160,pyoverdine,functional_group,utilization
PYO_34,FG_160,pyoverdine,functional_group,utilization
PYO_35,FG_160,pyoverdine,functional_group,utilization
PYO_36,FG_160,pyoverdine,functional_group,utilization
PYO_37,FG_160,pyoverdine,functional_group,utilization
PYO_38,FG_160,pyoverdine,functional_group,utilization
PYO_39,FG_160,pyoverdine,functional_group,utilization
PYO_40,FG_160,pyoverdine,functional_group,utilization
PYO_41,FG_160,pyoverdine,functional_group,utilization
PYO_42,FG_160,pyoverdine,functional_group,utilization
PYO_43,FG_160,pyoverdine,functional_group,utilization
PYO_44,FG_160,pyoverdine,functional_group,utilization
PYO_45,FG_160,pyoverdine,functional_group,utilization
PYO_32,FG_161,pyoverdine,functional_group,utilization
PYO_33,FG_161,pyoverdine,functional_group,utilization
PYO_34,FG_161,pyoverdine,functional_group,utilization
PYO_35,FG_161,pyoverdine,functional_group,utilization
PYO_36,FG_161,pyoverdine,functional_group,utilization
PYO_37,FG_161,pyoverdine,functional_group,utilization
PYO_38,FG_161,pyoverdine,functional_group,utilization
PYO_39,FG_161,pyoverdine,functional_group,utilization
PYO_40,FG_161,pyoverdine,functional_group,utilization
PYO_41,FG_161,pyoverdine,functional_group,utilization
PYO_42,FG_161,pyoverdine,functional_group,utilization
PYO_43,FG_161,pyoverdine,functional_group,utilization
PYO_44,FG_161,pyoverdine,functional_group,utilization
PYO_45,FG_161,pyoverdine,functional_group,utilization
PYO_32,FG_162,pyoverdine,functional_group,utilization
PYO_33,FG_162,pyoverdine,functional_group,utilization
PYO_34,FG_162,pyoverdine,functional_group,utilization
PYO_35,FG_162,pyoverdine,functional_group,utilization
PYO_36,FG_162,pyoverdine,functional_group,utilization
PYO_37,FG_162,pyoverdine,functional_group,utilization
PYO_38,FG_162,pyoverdine,functional_group,utilization
PYO_39,FG_162,pyoverdine,functional_group,utilization
PYO_40,FG_162,pyoverdine,functional_group,utilization
PYO_41,FG_162,pyoverdine,functional_group,utilization
PYO_42,FG_162,pyoverdine,functional_group,utilization
PYO_43,FG_162,pyoverdine,functional_group,utilization
PYO_44,FG_162,pyoverdine,functional_group,utilization
PYO_45,FG_162,pyoverdine,functional_group,utilization
PYO_12,FG_163,pyoverdine,functional_group,utilization
PYO_13,FG_163,pyoverdine,functional_group,utilization
PYO_14,FG_163,pyoverdine,functional_group,utilization
PYO_15,FG_163,pyoverdine,functional_group,utilization
PYO_16,FG_163,pyoverdine,functional_group,utilization
PYO_17,FG_163,pyoverdine,functional_group,utilization
PYO_18,FG_163,pyoverdine,functional_group,utilization
PYO_19,FG_163,pyoverdine,functional_group,utilization
PYO_20,FG_163,pyoverdine,functional_group,utilization
PYO_32,FG_163,pyoverdine,functional_group,utilization
PYO_33,FG_163,pyoverdine,functional_group,utilization
PYO_34,FG_163,pyoverdine,functional_group,utilization
PYO_35,FG_163,pyoverdine,functional_group,utilization
PYO_36,FG_163,pyoverdine,functional_group,utilization
PYO_37,FG_163,pyoverdine,functional_group,utilization
PYO_38,FG_163,pyoverdine,functional_group,utilization
PYO_39,FG_163,pyoverdine,functional_group,utilization
PYO_40,FG_163,pyoverdine,functional_group,utilization
PYO_41,FG_163,pyoverdine,functional_group,utilization
PYO_42,FG_163,pyoverdine,functional_group,utilization
PYO_43,FG_163,pyoverdine,functional_group,utilization
PYO_44,FG_163,pyoverdine,functional_group,utilization
PYO_45,FG_163,pyoverdine,functional_group,utilization
PYO_46,FG_163,pyoverdine,functional_group,utilization
PYO_50,FG_163,pyoverdine,functional_group,utilization
PYO_51,FG_163,pyoverdine,functional_group,utilization
PYO_52,FG_163,pyoverdine,functional_group,utilization
PYO_81,FG_163,pyoverdine,functional_group,utilization
PYO_82,FG_163,pyoverdine,functional_group,utilization
PYO_83,FG_163,pyoverdine,functional_group,utilization
PYO_90,FG_163,pyoverdine,functional_group,utilization
PYO_91,FG_163,pyoverdine,functional_group,utilization
PYO_92,FG_163,pyoverdine,functional_group,utilization
PYO_93,FG_163,pyoverdine,functional_group,utilization
PYO_47,FG_164,pyoverdine,functional_group,utilization
PYO_48,FG_164,pyoverdine,functional_group,utilization
PYO_01,FG_165,pyoverdine,functional_group,utilization
PYO_02,FG_165,pyoverdine,functional_group,utilization
PYO_03,FG_165,pyoverdine,functional_group,utilization
PYO_47,FG_166,pyoverdine,functional_group,utilization
PYO_48,FG_166,pyoverdine,functional_group,utilization
PYO_06,FG_168,pyoverdine,functional_group,utilization
PYO_07,FG_168,pyoverdine,functional_group,utilization
PYO_08,FG_168,pyoverdine,functional_group,utilization
PYO_14,FG_168,pyoverdine,functional_group,utilization
PYO_15,FG_168,pyoverdine,functional_group,utilization
PYO_16,FG_168,pyoverdine,functional_group,utilization
PYO_17,FG_168,pyoverdine,functional_group,utilization
PYO_18,FG_168,pyoverdine,functional_group,utilization
PYO_19,FG_168,pyoverdine,functional_group,utilization
PYO_20,FG_168,pyoverdine,functional_group,utilization
PYO_49,FG_168,pyoverdine,functional_group,utilization
PYO_06,FG_169,pyoverdine,functional_group,utilization
PYO_07,FG_169,pyoverdine,functional_group,utilization
PYO_08,FG_169,pyoverdine,functional_group,utilization
PYO_32,FG_169,pyoverdine,functional_group,utilization
PYO_33,FG_169,pyoverdine,functional_group,utilization
PYO_34,FG_169,pyoverdine,functional_group,utilization
PYO_35,FG_169,pyoverdine,functional_group,utilization
PYO_36,FG_169,pyoverdine,functional_group,utilization
PYO_37,FG_169,pyoverdine,functional_group,utilization
PYO_38,FG_169,pyoverdine,functional_group,utilization
PYO_39,FG_169,pyoverdine,functional_group,utilization
PYO_40,FG_169,pyoverdine,functional_group,utilization
PYO_41,FG_169,pyoverdine,functional_group,utilization
PYO_42,FG_169,pyoverdine,functional_group,utilization
PYO_43,FG_169,pyoverdine,functional_group,utilization
PYO_44,FG_169,pyoverdine,functional_group,utilization
PYO_45,FG_169,pyoverdine,functional_group,utilization
PYO_49,FG_169,pyoverdine,functional_group,utilization
PYO_06,FG_170,pyoverdine,functional_group,utilization
PYO_07,FG_170,pyoverdine,functional_group,utilization
PYO_08,FG_170,pyoverdine,functional_group,utilization
PYO_49,FG_170,pyoverdine,functional_group,utilization
PYO_49,FG_171,pyoverdine,functional_group,utilization
PYO_50,FG_172,pyoverdine,functional_group,utilization
PYO_51,FG_172,pyoverdine,functional_group,utilization
PYO_52,FG_172,pyoverdine,functional_group,utilization
PYO_88,FG_172,pyoverdine,functional_group,utilization
PYO_89,FG_172,pyoverdine,functional_group,utilization
PYO_90,FG_172,pyoverdine,functional_group,utilization
PYO_91,FG_172,pyoverdine,functional_group,utilization
PYO_92,FG_172,pyoverdine,functional_group,utilization
PYO_93,FG_172,pyoverdine,functional_group,utilization
PYO_06,FG_173,pyoverdine,functional_group,utilization
PYO_07,FG_173,pyoverdine,functional_group,utilization
PYO_08,FG_173,pyoverdine,functional_group,utilization
PYO_50,FG_173,pyoverdine,functional_group,utilization
PYO_51,FG_173,pyoverdine,functional_group,utilization
PYO_52,FG_173,pyoverdine,functional_group,utilization
PYO_01,FG_174,pyoverdine,functional_group,utilization
PYO_02,FG_174,pyoverdine,functional_group,utilization
PYO_03,FG_174,pyoverdine,functional_group,utilization
PYO_14,FG_175,pyoverdine,functional_group,utilization
PYO_15,FG_175,pyoverdine,functional_group,utilization
PYO_16,FG_175,pyoverdine,functional_group,utilization
PYO_17,FG_175,pyoverdine,functional_group,utilization
PYO_18,FG_175,pyoverdine,functional_group,utilization
PYO_19,FG_175,pyoverdine,functional_group,utilization
PYO_20,FG_175,pyoverdine,functional_group,utilization
PYO_53,FG_175,pyoverdine,functional_group,utilization
PYO_54,FG_175,pyoverdine,functional_group,utilization
PYO_12,FG_176,pyoverdine,functional_group,utilization
PYO_13,FG_176,pyoverdine,functional_group,utilization
PYO_14,FG_176,pyoverdine,functional_group,utilization
PYO_15,FG_176,pyoverdine,functional_group,utilization
PYO_16,FG_176,pyoverdine,functional_group,utilization
PYO_17,FG_176,pyoverdine,functional_group,utilization
PYO_18,FG_176,pyoverdine,functional_group,utilization
PYO_19,FG_176,pyoverdine,functional_group,utilization
PYO_20,FG_176,pyoverdine,functional_group,utilization
PYO_32,FG_176,pyoverdine,functional_group,utilization
PYO_33,FG_176,pyoverdine,functional_group,utilization
PYO_34,FG_176,pyoverdine,functional_group,utilization
PYO_35,FG_176,pyoverdine,functional_group,utilization
PYO_36,FG_176,pyoverdine,functional_group,utilization
PYO_37,FG_176,pyoverdine,functional_group,utilization
PYO_38,FG_176,pyoverdine,functional_group,utilization
PYO_39,FG_176,pyoverdine,functional_group,utilization
PYO_40,FG_176,pyoverdine,functional_group,utilization
PYO_41,FG_176,pyoverdine,functional_group,utilization
PYO_42,FG_176,pyoverdine,functional_group,utilization
PYO_43,FG_176,pyoverdine,functional_group,utilization
PYO_44,FG_176,pyoverdine,functional_group,utilization
PYO_45,FG_176,pyoverdine,functional_group,utilization
PYO_53,FG_176,pyoverdine,functional_group,utilization
PYO_54,FG_176,pyoverdine,functional_group,utilization
PYO_80,FG_176,pyoverdine,functional_group,utilization
PYO_12,FG_177,pyoverdine,functional_group,utilization
PYO_13,FG_177,pyoverdine,functional_group,utilization
PYO_14,FG_177,pyoverdine,functional_group,utilization
PYO_15,FG_177,pyoverdine,functional_group,utilization
PYO_16,FG_177,pyoverdine,functional_group,utilization
PYO_17,FG_177,pyoverdine,functional_group,utilization
PYO_18,FG_177,pyoverdine,functional_group,utilization
PYO_19,FG_177,pyoverdine,functional_group,utilization
PYO_20,FG_177,pyoverdine,functional_group,utilization
PYO_53,FG_177,pyoverdine,functional_group,utilization
PYO_54,FG_177,pyoverdine,functional_group,utilization
